latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.80000000000001,70.89999999999984,0.11099170806620698,0.20154965879298276,0.012071005288471711
22.80000000000001,70.99999999999983,0.10483415486363035,0.19167474044835492,0.011217630101726632
22.80000000000001,71.09999999999982,0.09879081086587588,0.18230817459043824,0.010331219862902079
22.80000000000001,71.19999999999982,0.09268248396417493,0.17280611931346423,0.009432915213965271
22.80000000000001,71.29999999999981,0.08587836441075151,0.16167310480435593,0.008499495052592548
22.80000000000001,71.3999999999998,0.07703578101517826,0.14572657953731163,0.0075228775268802155
22.80000000000001,71.4999999999998,0.06465099912276502,0.12065154824362839,0.0065808703961071965
22.900000000000013,68.0,0.06903747067034799,0.13181209056017437,0.006422427887229068
22.900000000000013,68.1,0.07994746614375743,0.152956088390428,0.007348164147909598
22.900000000000013,68.19999999999999,0.08732960175012776,0.165668640922121,0.008273587494453269
